State,City,Hospital ID,Hospital Name,Address,Pin Code,Phone No.,Mobile,Fax,Contact Perso,Email,LATITUDE,LONGITUDE
Andhra Pradesh,Cuddapah,HOS-HYD-4241,Jaya Vishnu Hospital,"Geetha Ashram Road, Proddatur",516360,08564-251097,NA,NA,NA,vishnumbbs87@gmail.com,14.750315,78.548444
Andhra Pradesh,Cuddapah,HOS-HYD-4600,Cnr Nursing Home,"4/6, Gandhi Road, Proddatur",516360,08564-251559,NA,NA,NA,drpratapreddymb@hotmail.com,14.748987,78.547585
Andhra Pradesh,Cuddapah,HOS-HYD-4227,Swetha Nursing Home,"4-612/A, Super Bazar Road, Proddatur",516361,08564-253222,NA,NA,NA,sridhar_devireddy@yahoo.com,14.749983,78.548615
Andhra Pradesh,East Godavari,HOS-HYD-6324,Apollo Hospital (Kakinada),"13-1-3, Main Road, Kakinada",533001,0884-2302607,NA,NA,NA,creditcell_kkd@apollohospitals.com,16.961125,82.235924
Andhra Pradesh,East Godavari,HOS-HYD-5172,Sanjana Orthopaedic Hospital,"Danavaipeta D.No 46-18-22, Rajamundry",533103,0883-2445114,NA,NA,NA,drdramarao@gmail.com,17.008694,81.78203
Andhra Pradesh,East Godavari,HOS-HYD-4114,Adarsh Hospital,"86-26-5, V.L. Puram Jn, M.S. Narayana Street, Rajamundry",533103,0883-2431956,NA,NA,NA,ceoadarshhospitals@gmail.com,17.03709,81.78614
Andhra Pradesh,East Godavari,HOS-HYD-4735,Akira Eye Hospital,"Aryapuram, Rajamundry",533104,0883-2471147,NA,NA,NA,akiraeyehospital@gmail.com,17.01366,81.771902
Andhra Pradesh,East Godavari,HOS-HYD-5206,Sri Bikkina Nursing Home,"D.No. 4-1-37, Opp. Vijaya Mahal, Mandapeta",533308,08855-233761,NA,NA,NA,gopalbikkina@yahoo.co.in,16.879769,81.929144
Andhra Pradesh,East Godavari,HOS-HYD-013496,Sura Reddy Nursing Home,"No. 1-42-59/4, High School Road, Pandalapaka",533345,08857-233545,NA,NA,NA,surareddynursinghome8511@gmail.com,16.92244,82.0134
Andhra Pradesh,East Godavari,HOS-HYD-014058,Panduranga Praja Vydyasala (Under Neshna Trust),"2-17-29, NEAR SRI RAMA THEATRE, TUNI",533401,08854-256092,NA,NA,NA,pandurangaprajavydyasala@gmail.com,17.3580985,82.5364959
Andhra Pradesh,Eluru,HOS-HYD-014757,Andhra Hospitals (Eluru) Pvt Ltd.,"#23-A-8-8, Bendapudivari Street, R.R Peta",534002,08812-222272,NA,NA,NA,ah3elrempanelments@gmail.com,16.711975,81.0988483
Andhra Pradesh,Eluru,HOS-HYD-015599,Chaitra Hospital,"Opp. KDPT School, Ashok Nagar, Eluru",534002,08812-234533,NA,NA,NA,chaitra.hospitals@gmail.com,16.7211101,81.0906422
Andhra Pradesh,Eluru,HOS-HYD-3995,Alluri Sitarama Raju Academy Of Medical Sciences,"Malkapuram, NH-5, Vijayawada Visakapatnam Road, Eluru, West Godavari",534004,08812-288288,NA,NA,NA,asram.billing@gmail.com,16.741592,81.147397
Andhra Pradesh,Eluru,HOS-HYD-4208,Kay Vee Hospital,"#25-1910, Kay Vee Hospital Street, Eluru",534006,08812-231919,NA,NA,NA,katneniv@gmail.com,16.711137,81.100749
Andhra Pradesh,Eluru,HOS-HYD-013468,Mahalakshmi Hospitals,"R.R, Peta, Ramamahal Ladies Gate Road, Karturivari Street, Eluru",534006,08812-240301,NA,NA,NA,mahalakshmihospital2013@gmail.com,16.714269,81.101547
Andhra Pradesh,Gajuwaka,HOS-HYD-68,Amrutha Nursing Home Private Limited,"D.No.10-7-85, Kailash Nagar",530026,0891-2517345,NA,NA,NA,devnraju@gmail.com,17.686795,83.210007
Andhra Pradesh,Gajuwaka,HOS-HYD-310,Padmaja Hospital,"Old Junction, Visakhapatnam",530026,0891-2762975,NA,NA,NA,padmajahospital.60@gmail.com,17.701064,83.21658
Andhra Pradesh,Gajuwaka,HOS-HYD-70,Rk Hosptial (Gajuwaka Hospitals Pvt. Ltd.),Chaitanya Nagar,530026,0891-2517599,NA,NA,NA,rkhospital.gajuwaka@gmail.com,17.684996,83.202289
Andhra Pradesh,Gajuwaka,HOS-HYD-6507,Sujatha Hospital,"6-60-8/9, Sramika Nagar, Visakapatnam",530026,0891-657715,NA,NA,NA,sujatha.hospital@gmail.com,17.684709,83.198601
Andhra Pradesh,Gudivada,HOS-HYD-5670,Sri Rama Nursing Home,"10/207, Eluru Road, Krishna",521301,08674-244773,NA,NA,NA,drvamsims@gmail.com,16.444235,80.991805
Andhra Pradesh,Gudivada,HOS-HYD-5881,Sri Sai Ratna Eye Hospital,10-88 Lokavari Street Eluru Road Beside Bommarillu Theatre Krishna Dist,521301,08674-249289,NA,NA,NA,ckrao38@yahoo.co.in,16.439707,80.992878
Andhra Pradesh,Gudivada,HOS-HYD-6572,Annapurna Multispeciality Hospital,10/165 Eluru Road Krishna- Opp.Bank Of Baroda,521301,08674-245425,NA,NA,NA,dr.paladagu@gmail.com,16.442465,80.991891
Andhra Pradesh,Gudur,HOS-HYD-5993,Mydhili Hospital,#14/20 Ics Road Opp Vegitable Market,524101,08624-253896,NA,NA,NA,mydhilyhospitalgudur@yahoo.in,14.146314,79.850003
Andhra Pradesh,Guntur,HOS-HYD-1225,Amaravathi Institute Of Medical Sciences Pvt Ltd,"Old Club Road, Kothapeta. Oldclub Road",522001,0863-2256699,NA,NA,NA,aimshospital2002@gmail.com,16.435694,80.567741
Andhra Pradesh,Guntur,HOS-HYD-1524,Ent Nursing Home,"12-25-191, Kothapet Main Road, Oppsite To Bhagath Singh Statne",522001,0863-2225729,NA,NA,NA,bayyaenthospital@gmail.com,16.317504,80.429432
Andhra Pradesh,Guntur,HOS-HYD-2069,Karumuri Hospital,"13-4-73, Old Club Road, Kothapeta",522001,0863-2222200,NA,NA,NA,karumuri63@msn.com,16.299381,80.452792
Andhra Pradesh,Guntur,HOS-HYD-825,Lalitha Super Specialities Hospital (P) Ltd,"12-21-59, Gowrisankar Theatre Road, Kothapet",522001,0863-2217401/02,NA,NA,NA,lalithahospitals@gmail.com,16.315527,80.43532
Andhra Pradesh,Guntur,HOS-HYD-2,Padmavathy Super Speciality Hospital,"Opp:Head Post Office, Kothapet",522001,0863-225373,NA,NA,NA,drvvsrao36@yahoo.com,16.299422,80.43382
Andhra Pradesh,Guntur,HOS-HYD-1726,Sudarsani Eye Hospital,"# 12-25-167, Kothapet",522001,0863-2220028,NA,NA,NA,sudarsani@hotmail.com,16.298721,80.449527
Andhra Pradesh,Guntur,HOS-HYD-2703,Dhulipalla Hospital Guntur,"12-25-179, Kothapet, Opp Sivalayam",522001,08632-220461,NA,NA,NA,dr_dulipala@yahoo.co.in,16.29971,80.43382
Andhra Pradesh,Guntur,HOS-HYD-2935,Yashaswi Hospital,"12-25-165, Yadavallivari Street",522001,0863-2243244,NA,NA,NA,prabasshaney@yahoo.com,16.298989,80.433673
Andhra Pradesh,Guntur,HOS-HYD-3144,R.K. Eye Centre,"Opp, Anna Srisrinivasa Rao Kalyana Mantapam, Kothapet",522001,0863-2252205,NA,NA,NA,drtadanki@gmail.com,16.297774,80.451029
Andhra Pradesh,Guntur,HOS-HYD-2994,Sai Priya Hospital,"Main Road, Sambasivapet, Govt Womens Gollege Road",522001,0863-222106,NA,NA,NA,umaraokarumanchi@gmail.com,16.299628,80.433648
Andhra Pradesh,Guntur,HOS-HYD-3541,C.V.R Hospital,"H No:10-1-7, 1St Lane, Sambasivapet",522001,0863-2225708,NA,NA,NA,cvrhospitalgnt@gmail.com,16.298145,80.444895
Andhra Pradesh,Guntur,HOS-HYD-4085,Vijaya Clinic Of Orthopaedic Specialities,"13-8-152, 8Th Line, Vari Street",522001,0863-2222002,NA,NA,NA,ramtej9@gmail.com,16.313879,80.43429
Andhra Pradesh,Guntur,HOS-HYD-3066,Aswini Hospitals,"15-1-17, 150 M5 From Rtc Bus Stand",522001,0863-2227000,NA,NA,NA,avulasrinivas@hotmail.com,16.303005,80.446676
Andhra Pradesh,Guntur,HOS-HYD-4197,Dr.Ranga Rao Nursing Home Pvt Ltd,Old Club Road,522001,0863-2223479,NA,NA,NA,drrangaraonursinghome@gmail.com,16.299731,80.450539
Andhra Pradesh,Guntur,HOS-HYD-4560,Sravani Hospital,"13-1-16, Old Bank Road Kothapet Near Anna Srinivsarao Kalyanamandapam, K",522001,0863-2217842,NA,NA,NA,sravaniteja2002@gmail.com,16.297733,80.451201
Andhra Pradesh,Guntur,HOS-HYD-4840,Life Hospital,"Old Club Road, Kothapet",522001,0863-2244277,NA,NA,NA,lifegnt@gmail.com,16.299689,80.450668
Andhra Pradesh,Guntur,HOS-HYD-5606,Raghavendra Superspeciality Neuro Centre,"#12-25-10/A, Opp Indian Sprins School, Kothapet",522001,0863-6531099,NA,NA,NA,drnagasankar2003@yahoo.co.in,16.585259,80.517508
Andhra Pradesh,Guntur,HOS-HYD-5667,Chalasani Hospital,"12-12-94/A, Old Club Road, Kothapeta",522001,0863-2337610,NA,NA,NA,chalasanihospital@gmail.com,16.297918,80.44865
Andhra Pradesh,Guntur,HOS-HYD-6505,Sai Chandan Eye Hospital,"Ramireddy Thota, Near Mani Puram Bridge, City",522001,0863-2212748,NA,NA,NA,mpkr2009@hotmail.com,16.299051,80.43348
Andhra Pradesh,Guntur,HOS-HYD-6504,Amar Orthopaedic Hospital,"13-2-12, 1St Line Uvari Thota",522001,0863-2225751,NA,NA,NA,skmdbashahhms@gmail.com,16.307248,80.436548
Andhra Pradesh,Guntur,HOS-HYD-6506,Yerra'S Super Speciality Hospital,"12-23-3, Bhagath Singh Center, Kothapet",522001,0863-2223181,NA,NA,NA,rajesh_yerra@yahoo.com,16.298227,80.449785
Andhra Pradesh,Guntur,HOS-HYD-6519,Tulasi Multi Speciality Hospital,"5Th Lane, Guntur, -, Old Club Road",522001,0863-2323235,NA,NA,NA,tulasimultispecialityhospital@yahoo.com,16.299628,80.453904
Andhra Pradesh,Guntur,HOS-HYD-6522,Amma Children'S Hospital,"No.137-7-109/D, Old Club Road, Vari Thota",522001,0863-2266000,NA,NA,NA,ammachildrenhospital@yahoo.com,16.234907,80.652026
Andhra Pradesh,Guntur,HOS-HYD-6326,Guntur City Hospitals,"Old Clup Road, Kothapet",522001,0863-2237337,NA,NA,NA,gch.city5@gmail.com,16.302861,80.446698
Andhra Pradesh,Guntur,HOS-HYD-6462,Prasanthi Multi Speciality Hospital,"Bharatpet 1St Line, Gunturamravathi Road",522001,0863-2256146,NA,NA,NA,prasanthihospital@yahoo.com,16.315938,80.437725
Andhra Pradesh,Guntur,HOS-HYD-6568,Sri Krishna Institute Of Medical Sciences,Near Apsrtc Bus-Stand,522001,0863-2225777,NA,NA,NA,srikrishnaims@gmail.com,16.297589,80.441419
Andhra Pradesh,Guntur,HOS-HYD-6574,Sailaja Multispeciality Hospital,"7Th Line, Guntur-, Opp. R.T.C. Bus Stand Aryabhavan Hotel Back Side",522001,0863-2231700,NA,NA,NA,srinuhhms@gmail.com,16.304014,80.440089
Andhra Pradesh,Guntur,HOS-HYD-6595,Kanumuri Hospital,"D No.12, Sanakkayala Factory Road, Kothapet",522001,0863-2333000,NA,NA,NA,help@kanumurihospitals.com,16.585198,80.517508
Andhra Pradesh,Guntur,HOS-HYD-6738,Sri Ramachandra Children'S & Dental Hospital,"6Th Line, Gunturuu Arithota,",522001,0863-2323743,NA,NA,NA,srcanddh@gmail.com,16.298348,80.454684
Andhra Pradesh,Guntur,HOS-HYD-7476,Vasan Eye Care Hospital (A Unit Of Vasan Health Care P,"D. No: 12-25-174,Kothapet, Opp: Shivalayam, Guntur - 522001, Andhra Pradesh",522001,0863-3989000,NA,NA,NA,guntur.ap@vasaneye.in,16.300118,80.450181
Andhra Pradesh,Guntur,HOS-HYD-6535,Coastal Care Hospital,"8Th, Line, Old Club Road, Ivarithota, Kothapet, Opp Bus Stand",522001,0863-2249000,NA,NA,NA,muralihhms@gmail.com,16.585177,80.517508
Andhra Pradesh,Guntur,HOS-HYD-013647,Sri Renuka Nethralayam,"#12-18-26, Muppirisetty Vari Veedhi, Kothapet",522001,0863-2225767,NA,NA,NA,srirenukanethralayam@gmail.com,16.298773,80.4465321
Andhra Pradesh,Guntur,HOS-HYD-014235,Prof.D Ramakotaiah Childern'S Hospital,"D.No-12-25-24, Kothapet",522001,0863-2254477,NA,NA,NA,drrameshdavuluri@gmail.com,16.3001593,80.4475513
Andhra Pradesh,Guntur,HOS-HYD-014646,Vedanta Hospital,"Beside Vasavi Cloth Market, Mangalagiri Road",522001,0863-2227277,NA,NA,NA,vedantahospitals1@gmail.com,16.307142,80.4613193
Andhra Pradesh,Guntur,HOS-HYD-014291,Sri Vasudha Hospitals,"Opp. D.S Kalyan Mandapam,Kothapet",522001,0863-2329762,NA,NA,NA,vasudhahospitals1@gmail.com,0,0
Andhra Pradesh,Guntur,HOS-HYD-014704,Star Hospital,"Block No 3, Mangala Mandiram Compound, Old Club Road, Guntur",522001,0863-2268881,NA,NA,NA,starhospitalsguntur@gmail.com,16.2988238,80.4506614
Andhra Pradesh,Guntur,HOS-HYD-014928,Guntur Kidney & Multi Speciality Hospital,"# 15-11-1/10, Near Padmaja Petrol Bunk, Mangalagiri Road, Guntur",522001,7729988283,NA,NA,NA,gkmhospitalsguntur@gmail.com,16.2991928,80.3802863
Andhra Pradesh,Guntur,HOS-HYD-014811,Sree Prathima Super Speciality Hospital,"D. No-12-11-648, 1st Line,Ramireddy Thota,Beside Manipuram Bridge",522001,0863-2353255,NA,NA,NA,sreeprathimahospital@gmail.com,16.299063,80.456246
Andhra Pradesh,Guntur,HOS-HYD-015198,A1 Hospital,"# 12-1-36, Anna Srinivasa Rao Kalyana Mandapam Road, Kothapet",522001,0863-2254321,NA,NA,NA,a1orthocare@gmail.com,16.296898,80.449939
Andhra Pradesh,Guntur,HOS-HYD-015254,Sri Balaji Hospital,"D. No: 51-22-526, Yadavallivari Street, Kothapet",522001,0863-2322355,NA,NA,NA,sribalajihospitalguntur@gmail.com,16.2861218,80.4462117
Andhra Pradesh,Guntur,HOS-HYD-015063,Mallika Spine Centre,"12-12-30,Beside Andhra Bank,Old Club Road,Kothapet",522001,0863-6536111,NA,NA,NA,mallikaspinecentregnt@gmail.com,16.2990634,80.4507311
Andhra Pradesh,Guntur,HOS-HYD-012031,Anjani Super Speciality Hospital,"D No. 12-12-34 Near Bose Statue, Old Club Road, Kothapet",522001,0863-2222773,NA,NA,NA,anjanisshospitals@gmail.com,16.2990634,80.4507311
Andhra Pradesh,Guntur,HOS-HYD-013012,Lakshmi Srinivasa Hospital,"D No 15-1-29, Near R.T.C Bus Stand, Manipuram Bridge",522001,0863-2235709,NA,NA,NA,lakshmisrinivasahospital@yahoo.com,16.2862773,80.4576835
Andhra Pradesh,Guntur,HOS-HYD-016025,Omega Hospital (A Unit of Guntur Institute of Oncology,"D. No. 55-1-11, Meher Nagar, Behind Meher Baba Temple, Autonagar",522001,0863-2223300,NA,NA,NA,corporate@omegahospital.com,16.2948373,80.4557503
Andhra Pradesh,Guntur,HOS-HYD-016059,Viswas Hospital,"# 13-6-98, Old Clud Road",522001,0863-2323701,NA,NA,NA,viswashospital.gnt@gmail.com,17.6853521,83.0079371
Andhra Pradesh,Guntur,HOS-HYD-200,Hi-Tech Trauma & Critical Care Hospitals Ltd.,"6-29-34/A, Lodge Center Amaravathi Road",522002,0863-240687,NA,NA,NA,hitech4gnt@gmail.com,16.331918,80.438706
Andhra Pradesh,Guntur,HOS-HYD-3108,Janardani Hospital,Gowrisankar Theatre Road,522002,0863-2222083,NA,NA,NA,NA,16.30317,80.446676
Andhra Pradesh,Guntur,HOS-HYD-3019,Childrens Hospital,"6-11-58/59, 11Th Lane, 2Nd Cross, Arundelpet",522002,0863-2233567,NA,NA,NA,y_surendra@rediffmail.com,16.304529,80.437557
Andhra Pradesh,Guntur,HOS-HYD-4656,B.M.R Hospitals,"6Th Lane, 2Nd Cross, Arundelpet",522002,0863-2241370,NA,NA,NA,bmrhospitals@hotmail.com,16.305724,80.440239
Andhra Pradesh,Guntur,HOS-HYD-5888,M.N. Hospital,"# 4/10, Brodiepet, 5-37-77 Opp Siticable Office",522002,0863-2217171,NA,NA,NA,mnhospital@gmail.com,16.302923,80.446655
Andhra Pradesh,Guntur,HOS-HYD-6427,Ahalya Nursing Home,"Back Side Sivaayam Temple, Kothapet",522002,0863-2225105,NA,NA,NA,ahalyanursinghome@yahoo.com,16.30074,80.44751
Andhra Pradesh,Guntur,HOS-HYD-015403,Help Hospital,"4/5th Arundelpet, Beside Of Kennedy School",522002,0863-265559,NA,NA,NA,helphospitalguntur@gmail.com,16.3046364,80.4443766
Andhra Pradesh,Guntur,HOS-HYD-1335,St. Joseph'S General Hospital,"Opp. AC College, Near Fly over,Main Road, Arundelpet",522004,0863-2322700,NA,NA,NA,stjosephshospitalgnt@gmail.com,16.298124,80.440625
Andhra Pradesh,Guntur,HOS-HYD-2998,Nandana Multicare Hospital,"4Th Line, Kannavari Thota",522004,0863-2240669,NA,NA,NA,nandana.hospital@yahoo.com,16.29798,80.435665
Andhra Pradesh,Guntur,HOS-HYD-013534,Raja Childrens Hospital,"Near Venkateswaraswamy Vari Kalyana Mandapam, R.Agraharam, Mainroad",522004,0863-2241442,NA,NA,NA,rajachildrenshospital@gmail.com,16.317262,80.392045
Andhra Pradesh,Guntur,HOS-HYD-014644,Dr. Ramesh Cardiac And Multispeciality Hospital Pvt Lt,"Collector Office Road, Guntur",522004,0836-2377777,NA,NA,NA,credit@rameshhospitals.com,0,0
Andhra Pradesh,Guntur,HOS-HYD-202,Hyma Hospitals (Pvt) Ltd.,"Main Road, Pattabhipuram",522006,0863-2231564,NA,NA,NA,tagore_are@yahoo.com,16.306733,80.417408
Andhra Pradesh,Guntur,HOS-HYD-015563,Praja Vydyasala,"Gujja Nagudla, Guntur",522006,0863-2351594,NA,NA,NA,prajavydyasalagnt@gmail.com,16.3249217,80.4146336
Andhra Pradesh,Guntur,HOS-HYD-3264,Vijaya Eye Hospital,"5-87-104, 2Nd Line, Lakshmipuram",522007,0863-2235344,NA,NA,NA,SRINIVASVEH@GMAIL.COM,16.309946,80.43157
Andhra Pradesh,Guntur,HOS-HYD-3779,Sri Geetha Eye Hospital,"No.5-91-2, 4Th Line, Laxmipuram, Opp. L.V.R & Sons Club, Behind Harihara Mah",522007,0863-2233156,NA,NA,NA,srigeethanetralaya@gmail.com,16.31079,80.43412
Andhra Pradesh,Guntur,HOS-HYD-4648,Lakshmi Nursing Home,"5-87-18, Lakshmi Puram Main Road",522007,0863-2232345,NA,NA,NA,drlakshmi49@yahoo.com,16.310296,80.431674
Andhra Pradesh,Guntur,HOS-HYD-009660,Sanjivi Orthopaedic And Physiotherapy Centre,"4Th Line, Lakshmipuram, Main Road",522007,0863-2241644,NA,NA,NA,sanjivihospital@gmail.com,16.3104681,80.4309499
Andhra Pradesh,Guntur,HOS-HYD-4152,Katuri Medical College & Hospital,"Katuri Nagar, Chinakondrupadu Village",522019,0863-2288555,NA,NA,NA,kmchint@rediffmail.com,16.311573,80.439732
Andhra Pradesh,Guntur,HOS-HYD-3003,Adilakshmi Nursing Home,"G.B.C. Raod, Ponnur",522124,08643-242978,NA,NA,NA,NA,16.062393,80.54952
Andhra Pradesh,Guntur,HOS-HYD-3022,Krishna Nursing Home Ponnur,"Gbc Road, Ponnur",522124,08643-243117,NA,NA,NA,venkataramanarao12@gmail.com,16.299504,80.43352
Andhra Pradesh,Guntur,HOS-HYD-3021,Vijaya Sarada Nursing Home,"Nethaji Nagar, Ponnur",522124,08643-242274,NA,NA,NA,funnykriss@gmail.com,16.065836,80.553171
Andhra Pradesh,Guntur,HOS-HYD-3846,Datta Prasad Orthopaedic Nursing Home,"D.No#14-8-38.Netajinagar, 2Nd Lane, Ponnur",522124,08643-246589,NA,NA,NA,NA,16.07064,80.547539
Andhra Pradesh,Guntur,HOS-HYD-3028,Dr. Sajja Chandramouli Hospital,"G-B-C- Road, Ponnur",522124,08643-242004,NA,NA,NA,sajja12345@gmail.com,16.062434,80.549691
Andhra Pradesh,Guntur,HOS-HYD-3496,Srinivasa Nursing Home,"17-4-17, S.P.. Road, Ponnur",522201,08643-242116,NA,NA,NA,doctormkrao@gmail.com,16.299957,80.452917
Andhra Pradesh,Guntur,HOS-HYD-3493,Sri Srinivasa Nursing Home,"Mulukutla Vari Street, Kothapet, Tenali",522201,08644-226130,NA,NA,NA,NA,16.58528,80.517358
Andhra Pradesh,Guntur,HOS-HYD-3905,Dr.Chadalavada Krishnaiah Multispeciality Hospital,"Ganaganamma Peta, Prakasam Road, Tenali",522201,08644-559415,NA,NA,NA,tenali.kims@gmail.com,16.243724,80.647155
Andhra Pradesh,Guntur,HOS-HYD-7520,Amrutha Nursing Home,"7-14-4, Battavart, St. Ganganammapet, Tenali",522201,08644-232780,NA,NA,NA,amruthanursinghometenali@gmail.com,16.242476,80.639259
Andhra Pradesh,Guntur,HOS-HYD-3494,Sri Sai Rupa Netralayam,"10-14-66, Near Old State Bank, Repalle",522265,08648-223747,NA,NA,NA,srirupanetralayam@gmail.com,16.019828,80.840479
Andhra Pradesh,Guntur,HOS-HYD-3495,Vyshnavi Nursing Home,"11-16-137, Kota Vari Street, Repalle",522265,08648-225999,NA,NA,NA,vyshnavinursinghome1@gmail.com,16.019581,80.840565
Andhra Pradesh,Guntur,HOS-HYD-3002,Sri V.R.M. Nursing Home,Repalle,522265,08648-222078,NA,NA,NA,repallemca@gmail.com,16.020158,80.840394
Andhra Pradesh,Guntur,HOS-HYD-014295,Mother Teresa Hospital,"Opp. R & B - Bunglow, Maaykaavari Street, Near Bus & Railway Station",522265,08648-222699,NA,NA,NA,motherteresahospitals@gmail.com,16.0193083,80.8288691
Andhra Pradesh,Guntur,HOS-HYD-3024,Sri Evuru Subbarao Memorial Nursing Home,"Main Road, Gullapalli, Cherukupalli",522309,08648-247214,NA,NA,NA,ganesh.evuru@rediffmail.com,16.054598,80.683974
Andhra Pradesh,Guntur,HOS-HYD-3426,Sri Lakshmi Nursing Home,Gollamudivari Veedi,522403,08641-232111,NA,NA,NA,NA,16.29971,80.43412
Andhra Pradesh,Guntur,HOS-HYD-3890,Kanumuri Nursing Home,"Behind Sai Baba Complex, Main Road Sattenapalli",522403,08641-232080,NA,NA,NA,vasukanumuri@yahoo.co.in,16.398254,80.151695
Andhra Pradesh,Guntur,HOS-HYD-3004,Sree Radha Krishna Nursing Home,"9-3-18, Old Bus Stand, Sattenapalli",522403,08641-232227,NA,NA,NA,arunapotlal@gmail.com,16.398089,80.151609
Andhra Pradesh,Guntur,HOS-HYD-3073,Vamsee Specialities Hospital,"8-5-19, Opp Srq Sattennppali",522403,08641-232133,NA,NA,NA,puli_sr@hotmail.com,16.313879,80.43635
Andhra Pradesh,Guntur,HOS-HYD-3023,Dr. Anji Reddy Multi-Speciality Hospital Pvt Ltd,"16/682, Piduguralla Main Road",522413,08649-254001,NA,NA,NA,venkatramaiah68@gmail.com,16.515099,79.889626
Andhra Pradesh,Guntur,HOS-HYD-015200,Palnadu hospital,"No 7-234 Main Road, Pidguralla",522413,08649-256060,NA,NA,NA,palnaduhospital@gmail.com,16.4800032,79.8895026
Andhra Pradesh,Guntur,HOS-HYD-3007,Srikanth Nursing Home,"Dr. Challagunda, Sri Rama Murthy # 14-411- Sri Rama Puram, Gurazala",522415,08649-248501,NA,NA,NA,NA,16.55805,79.633063
Andhra Pradesh,Guntur,HOS-HYD-3015,Ramakrishna Hospitals,"Rama Talkies Lane, Macherla",522426,08642-222047,NA,NA,NA,NA,16.479218,79.443842
Andhra Pradesh,Guntur,HOS-HYD-015404,Vunnam Hospital,"16-567, Main Road, Piduguralla",522493,08649-252289,NA,NA,NA,vunnamhospitals@gmail.com,16.2893144,80.4604643
Andhra Pradesh,Guntur,HOS-HYD-4233,Manipal Hospitals (Jaipur) Private Limited,"NH 5, Soumya Nagar, Near Varadhi, Tadepalli",522501,0866-2469700,NA,NA,NA,credit.billingvijayawada@manipalhospitals.com,16.481522,80.601698
Andhra Pradesh,Guntur,HOS-HYD-3935,Nri Academy Of Sciences,"Chinakakani, Mangalagiri Mandal. District",522503,08645-236777,NA,NA,NA,creditbilling@nrias.ac.in,16.429499,80.553028
Andhra Pradesh,Guntur,HOS-HYD-015344,American Oncology Institute (A Unit Of Cancer Treatme,"6-224/2, NRI Hospital , Chinnakakani, Mangalagiri Road",522503,08645-304050,NA,NA,NA,aoicorp.ap@americanoncology.com,16.4349096,80.5687692
Andhra Pradesh,Guntur,HOS-HYD-4148,Sankara Eye Hospital ( A Unit Of Sri Kanchi Kama Koti,"Pedakakani, Vijaywada Highway",522509,0863-2293903,NA,NA,NA,tpabilling.gnt@sankaraeye.com,16.358356,80.491282
Andhra Pradesh,Guntur,HOS-HYD-3012,Bommidala Cancer Institute,Peda Kakani,522509,0863-2556162,NA,NA,NA,snryellampalli@rediffmail.com,16.334636,80.487187
Andhra Pradesh,Guntur,HOS-HYD-3412,Siva Nursing Home,"2-15-56/1, Rajagari Kote, Narasaraopet",522601,08647-222255,NA,NA,NA,NA,16.238244,80.054871
Andhra Pradesh,Guntur,HOS-HYD-3025,Sri Lakshmi Janaki Nursing Home,"9-7-50, Arundelpet, Near Angel Talkies, Narasaraopet",522601,08647-223627,NA,NA,NA,drkarchekuri@gmail.com,16.305662,80.440325
Andhra Pradesh,Guntur,HOS-HYD-3017,Aswini Netralayam,"Guntur Road, Narasaraopet",522601,08647-222761,NA,NA,NA,aswininethralayam@gmail.com,16.238574,80.05427
Andhra Pradesh,Guntur,HOS-HYD-3006,Amulya Nursing Home,"Road, Narasaraopet",522601,040-8642223625,NA,NA,NA,amulyanursinghome@gmail.com,16.238327,80.054528
Andhra Pradesh,Guntur,HOS-HYD-015171,Sri Datta Super Speciality Hospitals,"Beside Town Hall, Prakash Nagar, Narasaraopet",522601,08647-231309,NA,NA,NA,sridattahospitaltpa@gmail.com,16.2280156,80.0465067
Andhra Pradesh,Guntur,HOS-HYD-015828,Varababu Super Speciality Hospital,"Kannela Hospital, Prakash Nagar, Narasarao Pet",522601,08647-232888,NA,NA,NA,varababuhospitals@gmail.com,16.2280156,80.0465067
Andhra Pradesh,Guntur,HOS-HYD-015990,Sri Srinivasa Mother & Child Hospital,"D.NO 5-5-78/38, Palnadu Road, Narasa Rao Pet",522601,08647-226678,NA,NA,NA,srinihospital@gmail.com,16.2353506,80.0479039
Andhra Pradesh,Guntur,HOS-HYD-015834,Veeraiah Chowdary Ortho Trauma & Multi Speciality Ho,"Over Birdge Entrance, Vinukonda Road, Narasaraopet",522601,08647-231333,NA,NA,NA,veeraiahchowdaryhospital@gmail.com,16.2296948,80.0399427
Andhra Pradesh,Guntur,HOS-HYD-4507,Sriratna Laxmi Nursing Home,"16-300, Kalamandir Centre, Chilkaluripet",522616,08647-253144,NA,NA,NA,snap_lavu@yahoo.com,16.126304,80.17115
Andhra Pradesh,Guntur,HOS-HYD-3018,Janaki Nursing Home,"N.R.T. Centre, Chilakaluripet",522616,08647-254135,NA,NA,NA,drhrmuppalla@gmail.com,16.091753,80.169369
Andhra Pradesh,Guntur,HOS-HYD-5919,Pragathi Nursing Home,Pragathi Marellavari Ma Rellavari Street Police Station Road Chikaluripet,522616,08647-253253,NA,NA,NA,kollaamar@gmail.com,16.315197,80.435663
